"AAPL.Open","AAPL.High","AAPL.Low","AAPL.Close","AAPL.Volume","AAPL.Adjusted"
27.8225002288818,27.8799991607666,27.3899993896484,27.5524997711182,177849600,24.697135925293
27.7325000762939,28.0249996185303,27.6224994659424,27.9650001525879,150694000,25.0668830871582
27.9449996948242,28,27.6324996948242,27.7600002288818,156930400,24.883129119873
27.7000007629395,27.9375,27.5275001525879,27.9325008392334,119036800,25.0377502441406
27.8349990844727,28.5424995422363,27.7049999237061,28.4424991607666,195871200,25.4949016571045
28.5,28.8950004577637,28.4249992370605,28.4400005340576,167180800,25.4926605224609
28.5825004577637,28.875,28.5249996185303,28.875,166616400,25.8825836181641
29.1749992370605,29.8075008392334,29.0825004577637,29.7700004577637,237467600,26.6848278045654
29.5200004577637,29.5324993133545,28.7299995422363,28.8199996948242,265335200,25.8332767486572
28.8500003814697,29.1350002288818,28.4974994659424,28.6375007629395,279537600,25.6696949005127
29.2325000762939,29.8250007629395,29.0149993896484,29.8174991607666,342205600,26.7274055480957
29.6749992370605,30.1725006103516,29.5674991607666,30.1324996948242,204909200,27.0097541809082
30.2474994659424,30.3050003051758,29.8624992370605,29.875,197461200,26.7789402008057
30.2000007629395,30.3400001525879,29.9025001525879,30.2950000762939,128813200,27.1554164886475
30.1975002288818,30.8724994659424,30.1749992370605,30.6424999237061,182076000,27.4669036865234
30.7824993133545,30.9549999237061,30.4050006866455,30.5,179544400,27.3391742706299
30.4624996185303,30.6725006103516,30.0450000762939,30.2299995422363,158210800,27.2131404876709
30.2775001525879,30.4524993896484,30.1550006866455,30.2649993896484,132169200,27.2446479797363
30.2399997711182,30.4524993896484,30.0125007629395,30.1424999237061,135485600,27.1343803405762
29.2250003814697,29.5174999237061,29.0149993896484,29.1924991607666,236511600,26.2791862487793
29.0925006866455,29.3549995422363,28.8024997711182,29.0275001525879,180872000,26.130651473999
29.0650005340576,29.2049999237061,28.9125003814697,28.9300003051758,130102400,26.0428771972656
28.7999992370605,28.8924999237061,28.0674991607666,28.0849990844727,183249600,25.2822036743164
27.8449993133545,28.5599994659424,27.75,28.5450000762939,152426800,25.6963024139404
28.7299995422363,28.7625007629395,28.3299999237061,28.4225006103516,110467600,25.5860290527344
28.9400005340576,29.3724994659424,28.875,29.3225002288818,186698800,26.3962078094482
29.4099998474121,29.9375,29.1900005340576,29.6949996948242,173183200,26.7315311431885
29.7999992370605,29.9799995422363,29.7124996185303,29.8250007629395,137148400,26.8485584259033
29.8174991607666,29.9325008392334,29.3349990844727,29.4375,129930000,26.4997367858887
29.3325004577637,29.8374996185303,29.2800006866455,29.7199993133545,171212800,26.7540397644043
29.8024997711182,29.8075008392334,29.4799995422363,29.5074996948242,85553200,26.5627422332764
29.5725002288818,29.6025009155273,29.3999996185303,29.4524993896484,52185600,26.5132389068604
29.4974994659424,29.8525009155273,29.4375,29.5750007629395,156721200,26.623514175415
29.6875,29.7024993896484,29.2150001525879,29.3349990844727,139409600,26.4074649810791
29.3349990844727,29.5275001525879,29.0200004577637,29.0699996948242,133546400,26.1689071655273
29.1375007629395,29.1975002288818,28.5550003051758,28.7999992370605,166278000,25.925853729248
28.8225002288818,29.8125,28.7775001525879,29.7574996948242,231108000,26.7878017425537
29.7450008392334,29.9650001525879,29.4524993896484,29.5699996948242,128336800,26.6190166473389
