Date,SPY_Return,SPY_V,RollingVol21,RollingSkew21,Drawdown,VolOfVol,VIX,C_t,State,Regime,Prob_Recovery,Prob_StableBull,Prob_Correction,Prob_Panic,Prob_BullRecovery
2018-02-22,0.001295088,2.590809605,0.016141076,-1.117415245,-0.056459024,0.005193086,18.71999931,0.821038641,2,Correction,2.0440596555088338e-35,9.945300796541445e-114,1.0,2.565019665973202e-25,5.145270119875631e-40
2018-02-23,0.015813529,2.193230833,0.016613188,-1.102264048,-0.041419712,0.005026974,16.48999977,0.83462599,2,Correction,6.401267747971424e-36,8.118561562190695e-102,1.0,4.544197996004684e-25,9.440725757782681e-34
2018-02-26,0.011545562,1.875626468,0.016851346,-1.129430829,-0.030288228,0.004784968,15.80000019,0.851902126,2,Correction,1.0765979081639944e-35,6.027869497429513e-73,1.0,3.2299921947046655e-25,9.54911982170211e-30
2018-02-27,-0.012565363,1.594690957,0.016782419,-0.97098969,-0.042396775,0.004472312,18.59000015,0.85820691,2,Correction,2.9930467905828473e-33,1.2936586719901035e-63,1.0,3.7507621933509135e-24,1.6507794336889894e-27
2018-02-28,-0.010181529,2.076308158,0.016848214,-0.933692676,-0.052097174,0.004103271,19.85000038,0.868024065,2,Correction,2.151201841440215e-31,1.733572340125598e-71,1.0,1.2071321283942382e-24,1.8798838517444686e-29
2018-03-01,-0.014647679,2.385647035,0.016978308,-0.889510354,-0.065880556,0.003708394,22.46999931,0.867246062,2,Correction,2.5628513934799277e-26,2.2800257148218903e-86,1.0,1.9727748535618068e-24,3.5061807205911877e-31
2018-03-02,0.005141759,2.844943735,0.017048558,-0.914203969,-0.06106517,0.003149355,19.59000015,0.879512214,2,Correction,6.258095159761278e-22,8.183203375484314e-96,1.0,2.049602691507404e-23,4.191311928376002e-31
2018-03-05,0.011491955,2.410151343,0.017309281,-0.954913926,-0.050212734,0.002333749,18.72999954,0.875327663,2,Correction,2.719324977506895e-18,3.1661927911185887e-75,1.0,2.0364135712010618e-19,3.4295706932096156e-22
2018-03-06,0.002531487,2.05278821,0.016680471,-1.188331973,-0.047805314,0.001478381,18.36000061,0.874003901,2,Correction,4.42269258120106e-16,6.300209674994357e-57,1.0,1.0318452577957232e-16,1.3402571796844473e-15
2018-03-07,-0.000366501,1.727107746,0.013586904,-1.11531762,-0.04815423,0.001308995,17.76000023,0.850700246,2,Correction,2.1004958791739645e-15,1.2778761604636973e-49,1.0,1.1906059090735674e-16,4.291671886213814e-13
2018-03-08,0.004827438,1.518533356,0.012981868,-1.247308261,-0.043548145,0.001284882,16.54000092,0.830938958,2,Correction,1.0318955269570903e-14,6.609555042152716e-48,0.9999999999890861,2.2529188813040444e-15,1.021555522630521e-11
2018-03-09,0.017252613,1.263249467,0.013368952,-1.29146261,-0.026903684,0.001220295,14.64000034,0.838738554,2,Correction,2.299952159597085e-15,7.11847449283323e-35,0.9999999997380655,8.317833762698796e-15,2.617167897443772e-10
2018-03-12,-0.001255915,1.057958998,0.009759989,-0.306461671,-0.028125043,0.001816487,15.77999973,0.761547833,2,Correction,2.450484402426908e-13,4.920663855708151e-16,0.9999999996980478,9.396611276084919e-15,3.0151051494450424e-10
2018-03-13,-0.006483281,0.84546367,0.00964866,-0.13189043,-0.0344056,0.002245121,16.35000038,0.794567301,2,Correction,3.562861927619529e-15,2.4428971035142517e-23,0.9999999985648174,6.983840178202818e-16,1.4360586548370754e-09
2018-03-14,-0.005144957,1.089779198,0.00939051,0.031813716,-0.039360784,0.002595584,17.22999954,0.821179016,2,Correction,3.37982356771813e-16,9.248129273600778e-32,0.9999999999763531,3.981062498992973e-16,2.3138812645980256e-11
2018-03-15,-0.001090043,1.167128057,0.009409,0.085802645,-0.040407351,0.002868796,16.59000015,0.820559828,2,Correction,1.6702996025184375e-15,1.5875646375527246e-39,0.999999999996362,5.090228489585433e-15,3.942858222107917e-12
2018-03-16,0.00108354,1.017672921,0.009010724,0.182475973,-0.039367031,0.003111613,15.80000019,0.801218574,2,Correction,6.248623460452647e-16,1.1336188354524216e-43,0.9999999999654392,7.516239328488985e-15,3.509440492854491e-11
2018-03-19,-0.013622942,0.811009716,0.009132962,0.282187742,-0.052364941,0.003286668,19.02000046,0.815296936,2,Correction,1.2226470648389622e-18,3.246235105932489e-55,0.999999999992724,1.040001295332252e-15,7.956594027510973e-12
2018-03-20,0.001699506,1.346580105,0.009142332,0.259290002,-0.05075306,0.003416524,18.20000076,0.81815012,2,Correction,2.8982371067573892e-18,3.6644988042542614e-66,1.0,1.129033585758771e-15,1.3630990417295103e-14
2018-03-21,-0.001921294,1.148288249,0.009046049,0.212394191,-0.052575092,0.003513498,17.86000061,0.80367683,2,Correction,4.462834976973116e-24,1.379424247763951e-69,1.0,2.768710014309868e-20,8.328358720464653e-14
2018-03-22,-0.025314853,0.968519307,0.010568166,-0.284794652,-0.076257985,0.003507964,23.34000015,0.817906459,2,Correction,4.2420494395253984e-29,5.121088413347913e-103,1.0,1.6707331890517583e-20,7.619774885820773e-20
2018-03-23,-0.021544829,2.396202997,0.011463139,-0.228156016,-0.095946989,0.003457163,24.87000084,0.847785418,2,Correction,3.952654817342752e-29,5.032696986417326e-159,1.0,1.7556461531193097e-22,1.1369798103270854e-33
2018-03-26,0.026991391,3.0,0.01254213,0.182719966,-0.071213041,0.003353135,21.03000069,0.874306972,2,Correction,3.217713876465253e-29,9.97357872024838e-159,1.0,2.4213904667129647e-24,1.389820667613951e-35
2018-03-27,-0.0171581,2.802657241,0.0126128,0.359473005,-0.087013321,0.003218165,22.5,0.878169074,2,Correction,1.156868463499004e-28,3.617669374536297e-130,1.0,3.145892794570969e-24,7.23574110176068e-35
2018-03-28,-0.002959303,3.0,0.01241627,0.287898488,-0.089711131,0.003067811,22.87000084,0.880077805,2,Correction,8.7953259047022e-29,4.9976245213148703e-160,1.0,3.555398880422307e-25,1.927500701432536e-35
2018-03-29,0.012696709,2.838034139,0.012700986,0.102591319,-0.078079774,0.002890845,19.96999931,0.888791219,2,Correction,3.005297583001894e-26,1.368424487035114e-154,1.0,1.8283183802162705e-25,1.1731044529162935e-31
2018-04-02,-0.021821153,2.410909741,0.01316524,0.031639342,-0.097979232,0.002683633,23.62000084,0.875713961,2,Correction,7.184386940060612e-23,1.4441780817949146e-164,1.0,1.773909833722833e-24,1.1657241872523583e-31
2018-04-03,0.012735674,2.922481468,0.013462491,0.003084408,-0.086417925,0.002446728,21.10000038,0.878454063,2,Correction,9.681560405654404e-21,1.167516620544397e-185,1.0,4.2782173948501935e-25,3.726065617416992e-33
2018-04-04,0.010642342,2.473447947,0.013423335,0.004111069,-0.076643352,0.002134773,20.05999947,0.888652954,2,Correction,3.8672010324973615e-18,5.2448514787895835e-146,1.0,1.0656614543314095e-22,9.174811584942397e-26
2018-04-05,0.007860853,2.103795832,0.013550046,-0.038722204,-0.069356378,0.00185262,18.94000053,0.886622667,2,Correction,4.441280471901889e-16,9.004742773418276e-120,1.0,1.0712526370896591e-20,1.3646446233431835e-20
2018-04-06,-0.022537795,1.770138495,0.014332036,0.022450145,-0.090096438,0.001902132,21.48999977,0.896544017,2,Correction,1.922955375100592e-14,1.0835885238441859e-146,1.0,8.44748338883663e-19,8.592403046444615e-24
2018-04-09,0.004916221,2.47294258,0.014334209,0.021761448,-0.085612136,0.001976864,21.77000046,0.896914337,2,Correction,1.1806968866155395e-13,9.85496562252598e-169,1.0,7.766215146031975e-19,2.770691878264603e-27
2018-04-10,0.015775577,2.082425483,0.014237585,0.010002027,-0.071072758,0.002025391,20.46999931,0.898246149,2,Correction,3.1412958659480034e-12,6.319689409703285e-141,0.999999999996362,8.163867137143082e-17,2.912414527006371e-23
2018-04-11,-0.005256169,1.765102907,0.014250907,0.050552244,-0.075942547,0.002059526,20.23999977,0.902130234,2,Correction,8.270972864634768e-11,8.504277899893499e-124,0.9999999999181455,1.6699942593183131e-15,1.75558662438616e-20
2018-04-12,0.008193613,1.565624558,0.014399887,-0.078744499,-0.068340075,0.002072091,18.48999977,0.907520259,2,Correction,1.209652914236968e-09,6.522387102122027e-130,0.999999998790372,4.228461080335254e-14,6.275031229115485e-20
2018-04-13,-0.002937444,1.296681969,0.014381555,-0.100846327,-0.071072758,0.002040424,17.40999985,0.90499699,2,Correction,2.2422145337871232e-08,4.019381466002561e-128,0.9999999775754989,1.9280757251035466e-12,1.0292730930189659e-18
2018-04-16,0.008188005,1.056929503,0.014539601,-0.175413356,-0.063435473,0.001987737,16.55999947,0.905462228,2,Correction,4.691084862011073e-07,1.8726801191114483e-127,0.9999995308099833,8.146202531588457e-11,1.7073029817754872e-18
2018-04-17,0.010641616,0.850023929,0.01476115,-0.236468725,-0.053415694,0.001874416,15.25,0.909817023,2,Correction,9.051032415702972e-06,6.832074676918554e-105,0.9999909427834596,6.184085210949452e-09,6.654121390803819e-16
2018-04-18,0.000739821,0.679782987,0.014462232,-0.360336222,-0.052715132,0.001708848,15.60000038,0.90603338,2,Correction,0.00046429371006625163,1.3653177137999972e-85,0.9995354989412016,2.0734912944049867e-07,3.3795974716562677e-13
2018-04-19,-0.00556285,0.511756034,0.014505883,-0.286738081,-0.057970106,0.001483489,15.96000004,0.883553076,2,Correction,0.017062249730642392,1.7749050242629777e-94,0.9829327573702519,4.992899647737855e-06,7.949095099678697e-14
2018-04-20,-0.00851574,0.644194682,0.014612281,-0.223281629,-0.065958127,0.001145467,16.87999916,0.866163891,2,Correction,0.14531225597583539,5.507759188489879e-113,0.8546711599462368,1.6584078236684396e-05,3.719333299907511e-15
2018-04-23,-0.00014981,0.827910369,0.013478679,-0.245644923,-0.066098045,0.000919364,16.34000015,0.8725429,2,Correction,0.3432055053042579,5.346065638095005e-122,0.6567826508572915,1.184383890029106e-05,2.605945664523002e-15
2018-04-24,-0.013558595,0.757792927,0.012926319,-0.180318892,-0.078674988,0.000787626,18.02000046,0.867383528,0,Recovery,0.6858953471934677,5.031156631856266e-140,0.3140982217024302,6.431104394731284e-06,1.6183348047555845e-17
2018-04-25,0.002468549,1.101688269,0.011478057,-0.545251671,-0.076397843,0.000896967,17.84000015,0.81517255,0,Recovery,0.8061026233948813,3.405720577564985e-150,0.19389666908406533,7.075218662387252e-07,1.212663841291229e-18
2018-04-26,0.010114336,0.923323261,0.011004401,-0.754981052,-0.067008819,0.001051257,16.23999977,0.798223764,0,Recovery,0.85135624408428,2.1112687702496693e-134,0.14864236302594672,1.3928903574475628e-06,9.16306836370588e-18
2018-04-27,0.000938238,0.739884516,0.010966519,-0.812392712,-0.06613304,0.001175806,15.40999985,0.775352284,0,Recovery,0.8891623325868383,1.6039880227941203e-119,0.11083538227705686,2.285136441520853e-06,5.198642258471839e-16
2018-04-30,-0.007720317,0.559429343,0.010801763,-0.663176536,-0.07331503,0.001311244,15.93000031,0.692006147,0,Recovery,0.9694622293493633,4.897456776951141e-133,0.030537219042876623,5.516078463818129e-07,7.931400054427379e-18
2018-05-01,0.001775331,0.771967596,0.009545816,-0.691388775,-0.071668397,0.001567484,15.48999977,0.698190105,0,Recovery,0.9925904083865347,1.850751023179857e-139,0.0074093738867209045,2.177266146329941e-07,3.124500207684521e-20
2018-05-02,-0.006740134,0.588532221,0.009329928,-0.560158808,-0.077904437,0.00179057,15.97000027,0.568942803,0,Recovery,0.9998257668675955,8.005302059663241e-152,0.00017423128655156815,1.8457795061029833e-09,3.4033141286677067e-22
2018-05-03,-0.002206174,0.756113818,0.009044468,-0.481390099,-0.079936498,0.001995561,15.89999962,0.539808369,0,Recovery,0.999997986458974,6.239602308414751e-169,2.013317386649593e-06,2.229437592817081e-10,3.3057590454928807e-24
2018-05-04,0.012863298,0.663504581,0.009327995,-0.41027553,-0.068025001,0.002134836,14.77000046,0.575586273,0,Recovery,0.9999999684296204,2.4421189591500658e-160,2.8217192457127173e-08,3.3525209794272644e-09,2.246463780639718e-25
2018-05-07,0.003377541,0.504903141,0.00777231,0.062921722,-0.064871895,0.002353012,14.75,0.516314267,0,Recovery,0.9999999995343387,2.7509623735939477e-128,4.209773544247797e-11,4.227354780266118e-10,1.964639110721536e-20
2018-05-08,0.0,0.353938345,0.007731944,0.151541557,-0.064871895,0.002515524,14.71000004,0.513388108,0,Recovery,0.9999999992232915,1.9542694560164566e-128,2.7586536481100068e-14,7.760262980566879e-10,3.875182764211861e-20
2018-05-09,0.009619462,0.294067543,0.007247998,-0.035568856,-0.055833061,0.002672485,13.42000008,0.485479773,0,Recovery,0.9999999981737346,1.2716336141021792e-121,1.714957727699767e-17,1.82567802524943e-09,3.0581826941852348e-18
2018-05-10,0.009307191,0.171112167,0.007338244,-0.216716033,-0.047004498,0.002771808,13.22999954,0.481552955,0,Recovery,0.9999999923184077,1.6397165411194745e-95,3.0962638375083023e-18,7.68142293816003e-09,9.99646204826268e-15
2018-05-11,0.003046617,0.058646356,0.007186783,-0.167270005,-0.044096659,0.002829393,12.64999962,0.47131914,0,Recovery,0.9999999892588676,2.464692036009312e-78,9.892668606606046e-15,1.0738641360894045e-08,2.7197309343144595e-12
2018-05-14,0.000476376,-0.0523923,0.007126318,-0.231563458,-0.043641181,0.002847551,12.93000031,0.470895362,0,Recovery,0.9999999848096196,7.743763342249976e-73,2.6834769890652815e-12,1.5186786324199866e-08,1.1850870068709398e-12
2018-05-15,-0.0069106,-0.156761888,0.007167267,-0.041418306,-0.050227411,0.0028077,14.63000011,0.482766047,0,Recovery,0.9999999910451152,9.270877092039055e-77,1.1350002498525285e-12,8.954359537950895e-09,7.620994053725529e-14
2018-05-16,0.00419603,0.098030355,0.006849727,-0.060813507,-0.046233764,0.002718714,13.42000008,0.462535862,0,Recovery,0.9999999981318979,1.7746604582580005e-80,7.72428374077251e-14,1.8675074010335517e-09,7.103532228382136e-14
2018-05-17,-0.000845016,-0.016802858,0.006854062,-0.027135855,-0.047039371,0.002597963,13.43000031,0.467809494,0,Recovery,0.999999998617568,3.311261748310344e-76,7.051950080896279e-14,1.3815431061529798e-09,1.349653294304305e-13
2018-05-18,-0.002503163,-0.072153361,0.006755358,-0.065028725,-0.049421804,0.002415226,13.42000008,0.451669876,0,Recovery,0.9999999997144187,4.543870753675412e-79,1.3455729017493252e-13,2.8562015970040933e-10,3.630937175451286e-14
2018-05-21,0.007490263,-0.055482251,0.006596641,-0.236090995,-0.042274991,0.00214615,13.07999992,0.376007831,0,Recovery,0.999999999994543,1.2315562475767836e-71,3.6343523973979647e-14,3.990975399670687e-12,6.296470749516482e-13
2018-05-22,-0.002783846,-0.148075188,0.006648277,-0.183167064,-0.044937442,0.001920458,13.22000027,0.383072616,0,Recovery,0.999999999996362,4.400882545860502e-65,6.295250583628034e-13,2.6730519313047792e-12,3.031083842048069e-13
2018-05-23,0.002747369,-0.168701347,0.005745645,0.144474651,-0.042309925,0.001733822,12.57999992,0.268798354,0,Recovery,0.999999999994543,2.6162839771379493e-62,2.6561800523007156e-13,1.1056064716602444e-15,5.348098059798113e-12
2018-05-24,-0.002050792,-0.259185743,0.005805386,0.238543924,-0.044271936,0.001639384,12.52999973,0.286732136,0,Recovery,0.999999999992724,2.870668420624627e-61,5.104750498979447e-12,2.8373383984951697e-15,2.0193029283855975e-12
2018-05-25,-0.002385345,-0.278855638,0.005525866,0.403881884,-0.04654896,0.0015623,13.22000027,0.29382159,0,Recovery,0.999999999992724,1.373680947373534e-62,1.430370043421972e-12,1.8880872930418673e-15,5.434092694928935e-12
2018-05-29,-0.011567806,-0.215055221,0.006172628,0.151454931,-0.057514749,0.001400581,17.02000046,0.351618479,0,Recovery,0.999999999994543,2.779792118103528e-72,5.431158972781193e-12,5.994477716034264e-14,1.4725415038305493e-13
2018-05-30,0.013256574,0.298620194,0.006476318,0.152773493,-0.044937442,0.001185466,14.93999958,0.375218834,0,Recovery,0.999999999998181,3.0098261813635427e-72,1.518247694153092e-13,7.959348179830425e-14,7.089913410921108e-13
2018-05-31,-0.006144607,0.178376783,0.0066829,0.237918174,-0.050787934,0.001066932,15.43000031,0.372341403,0,Recovery,0.9999999978936103,2.776603665903667e-60,4.889234110537296e-13,7.039140083597305e-14,2.1054224770841758e-09
2018-06-01,0.009769647,0.305570145,0.006690611,0.068344837,-0.04146902,0.000940799,13.46000004,0.702763678,0,Recovery,0.9999999264582611,1.3541222285430346e-56,2.071110924655349e-09,7.034668573900813e-08,1.1234377332112285e-09
2018-06-04,0.004739945,0.17864891,0.006651884,-0.067648281,-0.036914851,0.000815877,12.73999977,0.713374765,0,Recovery,0.9999987116433772,2.5560734995729196e-43,6.471971225738954e-10,1.3695779056266615e-07,1.1507515395359829e-06
2018-06-05,0.000727591,0.056271962,0.006187978,-0.060665467,-0.036213864,0.000603829,12.39999962,0.733882091,0,Recovery,0.9999837678431984,3.608206785490196e-36,2.417469966668839e-08,3.1082347751099643e-07,1.5897159231482326e-05
2018-06-06,0.008325842,-0.057208261,0.006351181,-0.110445614,-0.028156035,0.000558454,11.64000034,0.722398009,0,Recovery,0.9999544509106488,4.5818743470132236e-30,1.843462379431833e-07,3.457317662852346e-07,4.50190106696593e-05
2018-06-07,-0.000108219,-0.154152669,0.006352787,-0.10809954,-0.028261201,0.000504151,12.13000011,0.704946634,0,Recovery,0.9999130496513267,1.742797617884137e-23,2.9583264208331323e-07,1.428596486227041e-07,8.651165552852256e-05
2018-06-08,0.002951848,-0.246575876,0.006105764,-0.067865726,-0.025388539,0.00049119,12.18000031,0.643237076,0,Recovery,0.9999000314369081,2.2459437568152904e-21,5.517898689114457e-07,2.3570299928437162e-08,9.939320311252913e-05
2018-06-11,0.001329269,-0.325364185,0.005838803,0.000747565,-0.024092156,0.000477651,12.35000038,0.609852512,0,Recovery,0.9998936718709946,1.8473132823477555e-18,6.263689851249369e-07,8.196248771469628e-09,0.00010569356375205611
2018-06-12,0.001291259,-0.40167649,0.005822555,0.043066016,-0.022831193,0.000467284,12.34000015,0.615437691,0,Recovery,0.9998918058135094,4.4467172821778146e-17,1.4097518107007151e-06,1.1830590637631876e-08,0.00010677260444516074
2018-06-13,-0.003195817,-0.463711114,0.005895261,0.113641606,-0.025949061,0.000448502,12.93999958,0.631316463,0,Recovery,0.999892302356744,9.047820510536022e-18,3.1224633593650898e-06,2.3197936223924426e-08,0.00010455198266069656
2018-06-14,0.002514778,-0.387617426,0.005625678,0.021939165,-0.023496457,0.000432505,12.11999989,0.597018168,0,Recovery,0.9998948461682237,1.896535982634171e-18,4.878767054676536e-06,1.5784825086222e-08,0.00010025928042994592
2018-06-15,-0.00127684,-0.459930508,0.005612617,0.15297459,-0.024742501,0.000433608,11.97999954,0.612454586,0,Recovery,0.9998994230041311,5.405185211279283e-18,7.89264440179656e-06,4.5177209067427335e-08,9.263917458655666e-05
2018-06-18,-0.002058992,-0.430955586,0.005639419,0.175618305,-0.026748482,0.000424231,12.31000042,0.595137391,0,Recovery,0.9999071623756591,1.495126678390377e-19,1.3658916301493749e-05,4.181363135209403e-08,7.91368953078021e-05
2018-06-19,-0.003840131,-0.434038574,0.005688318,0.185908717,-0.030478728,0.000412027,13.35000038,0.58285297,0,Recovery,0.9999206892100644,2.9059742158787865e-22,1.4464826003916084e-05,2.606671077194574e-08,6.481989804318816e-05
2018-06-20,0.001704701,-0.244300131,0.005491902,0.274118535,-0.028824574,0.000416058,12.78999996,0.556810573,0,Recovery,0.9999349441084773,4.8017514909676547e-23,9.77261848523168e-06,8.108699813667102e-09,5.527516449462643e-05
2018-06-21,-0.006288669,-0.328889742,0.005652821,0.258450229,-0.034912812,0.000400692,14.64000034,0.573233303,0,Recovery,0.9999445550220952,5.808173560440145e-25,1.2524930447775746e-05,1.239298017492589e-08,4.290765485939758e-05
2018-06-22,0.001821682,-0.051176077,0.005637986,0.281937899,-0.033153128,0.000404787,13.77000046,0.552547176,0,Recovery,0.9999567140895039,3.798380531612426e-27,8.956620950755269e-06,2.829805769535478e-09,3.432645918896988e-05
2018-06-25,-0.01370642,-0.155582033,0.006416744,-0.089634383,-0.046314731,0.000412333,17.32999992,0.640999316,0,Recovery,0.9999645216939822,1.1134768539836888e-36,3.42780233509826e-05,5.26465764136429e-08,1.147636113654529e-06
2018-06-26,0.002211481,0.473608392,0.006413358,-0.190024671,-0.044203341,0.000404041,15.92000008,0.644604083,0,Recovery,0.9999911900710408,4.31334620786022e-46,8.787276704046145e-06,8.555499235706022e-09,1.4096275472008277e-08
2018-06-27,-0.008318919,0.314055901,0.006151222,-0.07366242,-0.052121555,0.000403788,17.90999985,0.652058573,0,Recovery,0.9999978773216545,2.3047332503093013e-52,2.1042925565619166e-06,1.6877714421676512e-08,1.5081378943535895e-09
2018-06-28,0.005701621,0.551858371,0.005544863,-0.510675118,-0.046701675,0.000407603,16.85000038,0.709256888,0,Recovery,0.9999991963198728,8.445328735995053e-56,6.359996921667923e-07,1.6737315118992974e-07,3.076923156285972e-10
2018-06-29,0.001438637,0.390004734,0.005375037,-0.693002226,-0.045329238,0.000401386,16.09000015,0.715851396,0,Recovery,0.9999995980307075,5.3171064321122155e-50,1.8694474051336983e-07,2.128019274223751e-07,2.2225317618061304e-09
2018-07-02,0.002135349,0.23967926,0.004941296,-1.026347763,-0.043288504,0.000422981,15.60000038,0.658061943,0,Recovery,0.9999997970644677,9.240363881789407e-48,6.861445352502853e-08,1.3096785265686884e-07,3.3528965311862493e-09
2018-07-03,-0.003537278,0.107331434,0.004866277,-0.893303665,-0.04666668,0.000438419,16.13999939,0.646175621,0,Recovery,0.9999994609080748,1.5698674493054792e-48,4.216604398576312e-08,1.1287607621348025e-07,3.8404983657292333e-07
2018-07-05,0.00812481,0.216146216,0.005213734,-0.704313877,-0.038889477,0.0004458,14.97000027,0.665795584,0,Recovery,0.9996755552403893,6.568764435335338e-43,5.464240379750315e-08,7.447630653654307e-06,0.00031694248617025836
2018-07-06,0.008422764,0.094666356,0.005221633,-0.696267551,-0.030760081,0.000437016,13.36999989,0.712027659,0,Recovery,0.8773560019202786,2.2972585408798617e-28,2.422416847416912e-07,0.0002024250805611455,0.12244133075778356
2018-07-09,0.008964077,-0.015787207,0.005585923,-0.586061846,-0.022032682,0.000410154,12.68999958,0.747632615,4,Bull Recovery,0.1587400931446486,1.265220322009833e-15,6.075793014522592e-06,0.0001009581648552134,0.8411528728967543
2018-07-10,0.003591455,-0.110701371,0.0056028,-0.592552209,-0.018514042,0.000396948,12.64000034,0.774925532,4,Bull Recovery,0.004666973768910079,1.2509535150529962e-08,9.515587681260395e-06,4.758905245761241e-06,0.9953187392283201
2018-07-11,-0.007340884,-0.209091956,0.005840262,-0.422035954,-0.025692635,0.000396986,13.63000011,0.773717607,4,Bull Recovery,0.00033895802240077236,1.5753086359226528e-10,1.3290215834847077e-05,5.354128211886278e-07,0.9996472161917463
2018-07-12,0.009024822,-0.004962804,0.006165688,-0.378194392,-0.016859888,0.000412063,12.57999992,0.803395596,4,Bull Recovery,1.0525774402483845e-05,8.531687402168503e-10,1.3956865841251979e-05,4.3424088556984256e-07,0.999975082265651
2018-07-13,0.000787404,-0.10733464,0.00611414,-0.473716417,-0.016085455,0.000421326,12.18000031,0.791452726,4,Bull Recovery,1.8530267878341826e-07,3.939267131613258e-06,1.0311422857075412e-05,2.038467447287853e-07,0.999985360160124
2018-07-16,-0.000894503,-0.207710394,0.006102656,-0.397081713,-0.016965175,0.000432256,12.82999992,0.791106692,4,Bull Recovery,4.2778503297381304e-09,3.923586213768792e-06,6.1866527693232046e-06,1.3584733338958627e-07,0.9999897496361547
2018-07-17,0.004037195,-0.219063638,0.006143283,-0.503687017,-0.01298845,0.000443489,12.06000042,0.796311435,4,Bull Recovery,3.4325849614963193e-10,5.035377544922166e-05,7.568453300622253e-06,1.6008846027911496e-07,0.9999419173388793
2018-07-18,0.002101019,-0.307794905,0.006121285,-0.603794005,-0.010912539,0.000452293,12.10000038,0.791508238,4,Bull Recovery,3.127460723233174e-10,0.0014146615282480202,9.245983020695549e-06,1.5820928067009856e-07,0.9985759339675617
2018-07-19,-0.003778224,-0.388917555,0.006118969,-0.605090513,-0.014642482,0.000460092,12.86999989,0.780427087,4,Bull Recovery,6.462674041437571e-10,0.0016531360980773847,1.2049329074093209e-05,1.6822696415956358e-07,0.9983346456996355
2018-07-20,-0.001143589,-0.221631923,0.00612881,-0.535882241,-0.015768682,0.000463302,12.85999966,0.739073705,4,Bull Recovery,1.4728457734967074e-09,0.0030463443680924544,4.480769991390655e-05,1.3326727534129484e-07,0.9969087131923399
2018-07-23,0.001857569,-0.285699818,0.00592296,-0.713035169,-0.013938706,0.000463374,12.61999989,0.715799761,4,Bull Recovery,6.650676270569831e-10,0.04074267911498672,0.0003563466010705981,5.164778845535812e-08,0.958900921970628
2018-07-24,0.005019254,-0.373738313,0.00598527,-0.754099917,-0.008976972,0.000463805,12.40999985,0.706718732,1,Stable Bull,1.792342384170509e-11,0.6479571990007865,0.00023020431264525346,1.3891521872958636e-09,0.3518125952793704
2018-07-25,0.008486198,-0.445783076,0.005123306,-0.441195032,-0.000531168,0.000464859,12.28999996,0.643191773,1,Stable Bull,6.593098864773311e-13,0.991357896053775,3.453806143303928e-06,7.756874824540384e-12,0.008638650131040267
2018-07-26,-0.002360998,-0.508592678,0.005220502,-0.32362712,-0.002888128,0.00045204,12.14000034,0.665128545,1,Stable Bull,5.551906227477023e-14,0.9999148027861021,1.3105885202777765e-07,8.865251060667239e-13,8.506615371850682e-05
2018-07-27,-0.006799962,-0.499790266,0.005078761,-0.231548394,-0.00964545,0.000457871,13.02999973,0.719828184,1,Stable Bull,2.557617999833184e-14,0.9999682822827467,1.0425923004450768e-07,3.4922031644757496e-13,3.16134580577829e-05
2018-07-30,-0.005237232,-0.191234801,0.005247701,-0.05976651,-0.014818608,0.000465452,14.26000023,0.7261515,1,Stable Bull,4.822233719059803e-14,0.9997680049122036,1.3174163054100286e-06,2.719998862174935e-13,0.00023067767037634318
2018-07-31,0.004917017,-0.014762229,0.005298114,-0.141257974,-0.009962526,0.000467813,12.82999992,0.724633562,1,Stable Bull,3.6122092516888856e-14,0.999920764250161,6.761812112489302e-07,1.5853472582347795e-13,7.85595687701088e-05
2018-08-01,-0.001671583,-0.124033311,0.00534852,-0.046294238,-0.011616073,0.000446163,13.14999962,0.490746513,1,Stable Bull,4.673370326552117e-15,0.9999887773840244,5.7440619172615235e-08,6.862753888223039e-18,1.1165174721326043e-05
2018-08-02,0.005433018,-0.140073995,0.005279596,-0.231185537,-0.006231552,0.000418565,12.18999958,0.47656489,1,Stable Bull,3.230689055447057e-17,0.9999936487421804,3.53809823607702e-08,6.052190146385304e-20,6.315877096748811e-06
2018-08-03,0.00427514,-0.237438149,0.005119917,-0.227410363,-0.001973959,0.000424033,11.64000034,0.478123834,1,Stable Bull,8.885006064577146e-18,0.9999988951628175,1.3407962455386429e-08,2.2706582778348025e-20,1.0914295823392255e-06
2018-08-06,0.003660787,-0.327760235,0.004912957,-0.238378818,0.0,0.00044468,11.27000046,0.460559825,1,Stable Bull,5.8712841739618076e-18,0.9999987540403285,1.2374725927898486e-08,3.913103770748595e-21,1.2335850612715535e-06
2018-08-07,0.003296874,-0.409496615,0.004634115,-0.310449114,0.0,0.000496109,10.93000031,0.443858828,1,Stable Bull,5.600692744827898e-18,0.9999982446804041,7.3365243724096e-09,2.6781361229378602e-21,1.7479822312011731e-06
2018-08-08,-0.000419809,-0.487298652,0.004617501,-0.195485572,-0.000419721,0.00054005,10.85000038,0.447674064,1,Stable Bull,1.0996404990817807e-17,0.9999975927104842,9.190535359120384e-09,1.3283792113457862e-20,2.3980993153349034e-06
2018-08-09,-0.001367185,-0.560817233,0.004239578,-0.063955912,-0.001785398,0.00060581,11.27000046,0.426026636,1,Stable Bull,5.445769511861231e-17,0.9999962960060134,2.035197759816359e-09,2.0328362790178253e-20,3.701958392792831e-06
